date,PM2.5,PM10,PM1,NO2,SO2,CO,Temperature,Humidity,Pressure
2025-08-30 00:00:00+00:00,0.65,0.72,0.48,69.22,,491.95,19.52,44.53,997.48
2025-08-31 00:00:00+00:00,0.65,0.725,0.48333333333333334,59.05,,532.55,24.25,32.15,993.38
2025-09-01 00:00:00+00:00,0.65,0.725,0.48333333333333334,65.31,,691.2,24.22,38.61,989.01
2025-09-02 00:00:00+00:00,0.655,0.725,0.48333333333333334,68.88,,767.38,24.85,28.74,987.61
2025-09-03 00:00:00+00:00,0.655,0.725,0.48333333333333334,51.41,,403.5,27.59,22.3,986.43
2025-09-04 00:00:00+00:00,0.65,0.72,0.48,58.06,,484.42,25.35,18.6,983.13
2025-09-05 00:00:00+00:00,0.65,0.725,0.48333333333333334,67.37,,519.98,19.7,39.78,979.01
2025-09-06 00:00:00+00:00,0.65,0.725,0.48333333333333334,66.94,,491.16,18.34,85.39,981.19
2025-09-07 00:00:00+00:00,0.65,0.72,0.48,59.22,,408.44,18.86,79.29,987.76
2025-09-08 00:00:00+00:00,0.65,0.72,0.48,62.72,,424.47,18.13,51.06,992.41
2025-09-09 00:00:00+00:00,0.65,0.72,0.48,68.65,,541.86,15.87,63.49,991.35
2025-09-10 00:00:00+00:00,0.65,0.72,0.48,61.56,,408.23,16.32,56.83,995.96
2025-09-11 00:00:00+00:00,0.65,0.72,0.48,68.84,,620.61,15.8,54.22,994.21
2025-09-12 00:00:00+00:00,0.645,0.72,0.48,70.76,,548.59,16.2,62.08,997.19
2025-09-13 00:00:00+00:00,0.645,0.715,0.4766666666666666,56.48,,391.9,12.9,40.32,1004.39
2025-09-14 00:00:00+00:00,0.645,0.72,0.48,59.86,,434.8,12.53,46.45,1002.27
2025-09-15 00:00:00+00:00,0.645,0.72,0.48,62.86,,444.96,15.81,41.75,997.33
2025-09-16 00:00:00+00:00,0.65,0.72,0.48,64.48,,438.99,13.49,54.02,995.59
2025-09-17 00:00:00+00:00,0.65,0.72,0.48,65.12,,474.1,15.11,54.52,997.33
2025-09-18 00:00:00+00:00,0.65,0.72,0.48,78.39,,754.49,16.54,47.34,998.56
2025-09-19 00:00:00+00:00,0.65,0.72,0.48,75.84,,666.12,16.28,47.26,996.06
2025-09-20 00:00:00+00:00,0.65,0.72,0.48,86.17,,595.39,18.76,37.68,993.0
2025-09-21 00:00:00+00:00,0.65,0.72,0.48,80.13,,504.76,14.64,45.76,991.75
2025-09-22 00:00:00+00:00,0.65,0.72,0.48,79.12,,985.73,17.6,59.25,991.02
2025-09-23 00:00:00+00:00,0.65,0.72,0.48,74.73,,596.29,20.67,45.02,995.72
2025-09-24 00:00:00+00:00,0.65,0.725,0.48333333333333334,73.41,,511.24,22.4,38.11,990.99
2025-09-25 00:00:00+00:00,0.65,0.72,0.48,74.09,,478.08,19.8,37.79,987.37
2025-09-26 00:00:00+00:00,0.65,0.72,0.48,56.77,,413.73,9.84,98.32,990.18
2025-09-27 00:00:00+00:00,0.65,0.72,0.48,56.01,,463.26,9.19,62.98,995.71
2025-09-28 00:00:00+00:00,0.65,0.72,0.48,73.5,,898.08,10.7,61.6,999.05
2025-09-29 00:00:00+00:00,0.65,0.72,0.48,53.23,,439.38,6.89,65.9,1002.68
2025-09-30 00:00:00+00:00,0.65,0.72,0.48,50.92,,528.74,2.34,55.08,1002.76
2025-10-01 00:00:00+00:00,0.65,0.725,0.48333333333333334,55.48,,727.36,7.57,53.12,1000.09
2025-10-02 00:00:00+00:00,0.65,0.725,0.48333333333333334,60.11,,512.1,6.26,70.27,1003.12
2025-10-03 00:00:00+00:00,0.65,0.725,0.48333333333333334,71.56,,1032.99,7.99,57.1,1007.8
2025-10-04 00:00:00+00:00,0.655,0.725,0.48333333333333334,74.45,,867.56,8.42,49.7,1010.07
2025-10-05 00:00:00+00:00,0.655,0.725,0.48333333333333334,67.45,,577.11,8.8,48.58,1005.45
2025-10-06 00:00:00+00:00,0.655,0.725,0.48333333333333334,70.58,,825.58,7.6,35.53,1001.44
2025-10-07 00:00:00+00:00,0.655,0.73,0.48666666666666664,70.98,,832.74,9.88,28.56,1001.64
2025-10-08 00:00:00+00:00,0.66,0.73,0.48666666666666664,75.16,,665.99,9.3,31.99,1002.04
2025-10-09 00:00:00+00:00,0.66,0.73,0.48666666666666664,75.8,,913.63,7.96,41.24,1001.78
2025-10-10 00:00:00+00:00,0.66,0.73,0.48666666666666664,76.78,,736.57,10.65,38.46,995.62
2025-10-11 00:00:00+00:00,0.66,0.735,0.49,62.39,,455.07,13.86,30.05,988.59
2025-10-12 00:00:00+00:00,0.66,0.73,0.48666666666666664,54.26,,553.65,7.87,100.0,990.06
2025-10-13 00:00:00+00:00,0.66,0.73,0.48666666666666664,80.88,,830.33,12.74,97.9,996.38
2025-10-14 00:00:00+00:00,0.66,0.73,0.48666666666666664,67.56,,487.11,16.05,64.88,997.92
2025-10-15 00:00:00+00:00,0.66,0.73,0.48666666666666664,68.09,,462.92,14.11,42.03,996.48
2025-10-16 00:00:00+00:00,0.66,0.73,0.48666666666666664,66.08,,517.65,9.69,38.15,992.59
2025-10-17 00:00:00+00:00,0.66,0.73,0.48666666666666664,53.19,,433.8,5.99,79.72,997.43
2025-10-18 00:00:00+00:00,0.66,0.73,0.48666666666666664,61.01,,439.0,7.08,78.81,1001.07
2025-10-19 00:00:00+00:00,0.66,0.73,0.48666666666666664,71.26,,676.32,9.73,68.16,1001.45
2025-10-20 00:00:00+00:00,0.665,0.735,0.49,66.12,,605.0,9.11,54.33,1001.64
2025-10-21 00:00:00+00:00,0.685,0.75,0.5,58.04,,474.49,8.69,44.56,999.94
2025-10-22 00:00:00+00:00,0.685,0.755,0.5033333333333333,61.72,,559.88,7.16,66.87,998.94
2025-10-23 00:00:00+00:00,0.685,0.755,0.5033333333333333,81.02,,691.53,8.5,65.79,997.95
2025-10-24 00:00:00+00:00,0.685,0.755,0.5033333333333333,79.93,,875.89,8.31,66.54,994.89
2025-10-25 00:00:00+00:00,0.685,0.755,0.5033333333333333,87.29,,1284.36,5.89,63.49,994.13
2025-10-26 00:00:00+00:00,0.685,0.75,0.5,65.73,,493.62,10.64,40.2,995.89
2025-10-27 00:00:00+00:00,0.685,0.755,0.5033333333333333,50.55,,394.69,9.59,46.49,994.39
2025-10-28 00:00:00+00:00,0.69,0.755,0.5033333333333333,53.06,,429.24,8.9,42.24,994.95
2025-10-29 00:00:00+00:00,0.69,0.755,0.5033333333333333,64.29,,562.87,10.43,42.47,991.98
2025-10-30 00:00:00+00:00,0.69,0.755,0.5033333333333333,64.59,,514.78,10.74,100.0,986.23
2025-10-31 00:00:00+00:00,0.69,0.755,0.5033333333333333,54.52,,380.8,6.31,99.96,992.17
2025-11-01 00:00:00+00:00,1.38,1.51,1.51,56.88,,582.16,,,
2025-11-02 00:00:00+00:00,1.38,1.51,1.51,59.38,,393.69,,,
2025-11-03 00:00:00+00:00,0.69,0.755,0.5033333333333333,50.23,,439.55,0.51,63.53,1003.47
2025-11-04 00:00:00+00:00,0.695,0.76,0.5066666666666667,49.81,,671.29,-3.23,56.45,1012.69
2025-11-05 00:00:00+00:00,0.695,0.76,0.5066666666666667,38.21,,403.86,-1.27,55.41,1010.64
2025-11-06 00:00:00+00:00,0.695,0.76,0.5066666666666667,42.59,,399.96,1.11,41.51,1003.55
2025-11-07 00:00:00+00:00,0.695,0.76,0.5066666666666667,41.85,,356.79,5.64,42.02,996.35
2025-11-08 00:00:00+00:00,0.695,0.76,0.5066666666666667,52.0,,397.18,7.7,100.0,992.18
2025-11-09 00:00:00+00:00,0.695,0.76,0.5066666666666667,45.65,,398.4,5.79,90.28,993.34
2025-11-10 00:00:00+00:00,0.695,0.76,0.5066666666666667,56.97,,527.5,5.79,89.93,997.34
2025-11-11 00:00:00+00:00,0.695,0.76,0.5066666666666667,54.21,,429.26,8.18,100.0,991.39
2025-11-12 00:00:00+00:00,0.695,0.76,0.5066666666666667,57.94,,499.85,7.2,92.6,999.42
2025-11-13 00:00:00+00:00,0.69,0.76,0.5066666666666667,46.16,,592.92,5.11,84.12,1003.27
2025-11-14 00:00:00+00:00,0.7,0.765,0.51,46.83,,975.41,6.28,86.78,998.61
2025-11-15 00:00:00+00:00,0.7,0.765,0.51,60.76,,949.87,3.95,95.08,993.87
2025-11-16 00:00:00+00:00,0.7,0.765,0.51,40.15,,419.79,4.09,95.12,993.83
2025-11-17 00:00:00+00:00,0.7,0.765,0.51,41.53,,73.2,4.73,96.96,1002.46
2025-11-18 00:00:00+00:00,0.7,0.77,0.5133333333333333,41.04,21.77,72.69,6.7,85.44,1002.39
2025-11-19 00:00:00+00:00,0.705,0.77,0.5133333333333333,43.92,17.48,72.76,6.1,89.22,999.18
2025-11-20 00:00:00+00:00,0.7,0.765,0.51,48.06,16.34,72.34,11.17,100.0,999.11
2025-11-21 00:00:00+00:00,0.7,0.765,0.51,53.51,20.61,72.26,8.83,100.0,1007.74
2025-11-22 00:00:00+00:00,0.7,0.765,0.51,51.94,21.16,72.0,8.72,74.88,1004.51
2025-11-23 00:00:00+00:00,0.7,0.77,0.5133333333333333,54.26,19.54,72.2,8.28,78.12,1000.29
2025-11-24 00:00:00+00:00,0.7,0.765,0.51,56.27,30.73,72.13,4.24,93.53,1000.14
2025-11-25 00:00:00+00:00,0.7,0.77,0.5133333333333333,54.99,26.2,72.26,6.72,80.54,994.23
2025-11-26 00:00:00+00:00,0.7,0.77,0.5133333333333333,51.81,28.11,72.04,4.62,84.36,996.59
2025-11-27 00:00:00+00:00,0.705,0.77,0.5133333333333333,49.92,24.96,72.38,0.42,87.57,1004.6
2025-11-28 00:00:00+00:00,0.705,0.77,0.5133333333333333,50.42,28.14,72.88,-1.01,87.91,1005.24
2025-11-29 00:00:00+00:00,0.705,0.77,0.5133333333333333,71.63,49.5,72.84,-1.11,88.79,1003.13
2025-11-30 00:00:00+00:00,0.705,0.775,0.5166666666666667,59.97,28.23,73.28,-0.47,85.78,1003.53
2025-12-01 00:00:00+00:00,0.705,0.77,0.5133333333333333,72.55,53.21,72.13,0.26,89.99,1003.09
2025-12-02 00:00:00+00:00,0.71,0.775,0.5166666666666667,40.79,19.67,72.51,-0.41,90.84,1001.81
2025-12-03 00:00:00+00:00,0.71,0.775,0.5166666666666667,36.88,18.37,72.61,-1.1,89.84,1001.61
2025-12-04 00:00:00+00:00,0.71,0.775,0.5166666666666667,36.72,15.44,72.59,-0.26,88.88,1003.26
2025-12-05 00:00:00+00:00,0.71,0.775,0.5166666666666667,37.4,16.0,72.56,0.26,84.1,1004.92
2025-12-06 00:00:00+00:00,0.71,0.775,0.5166666666666667,38.45,17.32,72.3,0.16,81.68,1002.82
2025-12-07 00:00:00+00:00,0.71,0.775,0.5166666666666667,41.06,17.36,72.23,0.74,90.25,1001.0
2025-12-08 00:00:00+00:00,0.715,0.785,0.5233333333333333,39.66,16.46,74.54,0.28,83.9,1002.44
2025-12-09 00:00:00+00:00,1.44,0.79,0.5266666666666667,34.71,13.41,75.74,-5.73,70.43,1008.64
