city,district,rooms,area,price
Almaty,Бостандыкский р-н,4,154.4,193000000
Almaty,Турксибский р-н,3,103.88,39993800
Almaty,Наурызбайский р-н,2,68.0,43000000
Almaty,Турксибский р-н,3,95.3,56000000
Almaty,Наурызбайский р-н,1,36.0,24500000
Almaty,Жетысуский р-н,3,91.0,47000000
Almaty,Бостандыкский р-н,3,75.4,89500000
Almaty,Медеуский р-н,3,79.5,45000000
Almaty,Жетысуский р-н,2,56.6,30500000
Almaty,Жетысуский р-н,2,64.0,38000000
Almaty,Жетысуский р-н,3,68.0,19400000
Almaty,Алмалинский р-н,2,90.0,47000000
Almaty,Турксибский р-н,3,84.9,52000000
Almaty,Медеуский р-н,3,96.98,59000000
Almaty,Ауэзовский р-н,2,51.6,40000000
Almaty,Наурызбайский р-н,2,61.0,34500000
Almaty,Жетысуский р-н,1,35.86,22950400
Almaty,Алмалинский р-н,3,118.8,142560000
Almaty,Ауэзовский р-н,1,39.4,30500000
Almaty,Ауэзовский р-н,3,61.2,34000000
Almaty,Бостандыкский р-н,3,58.0,48000000
Almaty,Бостандыкский р-н,2,40.0,31000000
Almaty,Алмалинский р-н,2,65.0,52000000
Almaty,Бостандыкский р-н,1,21.0,11300000
Almaty,Алатауский р-н,2,62.0,36400000
Almaty,Турксибский р-н,3,86.85,51502050
Almaty,Алатауский р-н,1,28.71,23025420
Almaty,Бостандыкский р-н,2,33.0,22500000
Almaty,Бостандыкский р-н,4,140.0,110000000
Almaty,Турксибский р-н,1,33.0,19500000
Almaty,Медеуский р-н,2,50.0,62000000
Almaty,Unknown,3,89.4,45817500
Almaty,Бостандыкский р-н,3,115.17,112866600
Almaty,Алатауский р-н,3,70.5,48000000
Almaty,Алмалинский р-н,2,52.0,42800000
Almaty,Алатауский р-н,2,60.51,42000000
Almaty,Ауэзовский р-н,2,56.0,35000000
Almaty,Ауэзовский р-н,3,108.0,56000000
Almaty,Алмалинский р-н,3,60.0,60000000
Almaty,Наурызбайский р-н,1,33.27,28811820
Almaty,Бостандыкский р-н,2,70.0,50000000
Almaty,Бостандыкский р-н,2,63.5,49000000
Almaty,Медеуский р-н,2,58.1,55000000
Almaty,Ауэзовский р-н,1,44.5,37000000
Almaty,Бостандыкский р-н,4,154.3,125000000
Almaty,Алатауский р-н,2,56.0,29800000
Almaty,Алатауский р-н,2,56.0,29800000
Almaty,Алмалинский р-н,4,82.7,82000000
Almaty,Алатауский р-н,3,90.0,41600000
Almaty,Наурызбайский р-н,3,88.1,45500000
Almaty,Unknown,1,39.59,15044200
Almaty,Наурызбайский р-н,2,43.2,35000000
Almaty,Алатауский р-н,2,54.5,34500000
Almaty,Бостандыкский р-н,2,54.0,53000000
Almaty,Ауэзовский р-н,2,86.0,59000000
Almaty,Unknown,2,47.6,42500000
Almaty,Бостандыкский р-н,3,70.0,59900000
Almaty,Наурызбайский р-н,3,72.2,41000000
Almaty,Алмалинский р-н,2,46.5,41000000
Almaty,Наурызбайский р-н,2,103.56,139806000
Almaty,Наурызбайский р-н,3,78.1,42000000
Almaty,Жетысуский р-н,1,36.6,28000000
Almaty,Алмалинский р-н,3,64.0,38900000
Almaty,Алмалинский р-н,1,38.8,30000000
Almaty,Медеуский р-н,3,98.0,125000000
Almaty,Бостандыкский р-н,2,55.6,38000000
Almaty,Ауэзовский р-н,2,44.0,30000000
Almaty,Алмалинский р-н,1,31.0,32000000
Almaty,Unknown,1,51.33,20044365
Almaty,Алмалинский р-н,2,54.0,33000000
Almaty,Ауэзовский р-н,2,43.3,30500000
Almaty,Ауэзовский р-н,2,51.2,40000000
Almaty,Ауэзовский р-н,4,84.2,50500000
Almaty,Медеуский р-н,2,77.83,66155500
Almaty,Unknown,3,85.0,33000000
Almaty,Алатауский р-н,2,67.59,49340700
Almaty,Алатауский р-н,1,46.5,27500000
Almaty,Турксибский р-н,2,57.0,30000000
Almaty,Ауэзовский р-н,2,63.9,40900000
Almaty,Турксибский р-н,3,61.9,34500000
Almaty,Алмалинский р-н,4,95.0,88999000
Almaty,Турксибский р-н,2,66.0,38000000
Almaty,Ауэзовский р-н,3,84.0,62000000
Almaty,Алатауский р-н,1,40.0,23500000
Almaty,Наурызбайский р-н,3,86.0,55000000
Almaty,Алмалинский р-н,2,50.0,47000000
Almaty,Медеуский р-н,2,85.17,68136000
Almaty,Медеуский р-н,1,50.6,53130000
Almaty,Ауэзовский р-н,2,53.5,47000000
Almaty,Наурызбайский р-н,3,116.82,156538800
Almaty,Бостандыкский р-н,2,51.3,35500000
Almaty,Алатауский р-н,1,35.81,23500000
Almaty,Наурызбайский р-н,3,73.7,47000000
Almaty,Наурызбайский р-н,3,86.3,45000000
Almaty,Ауэзовский р-н,3,88.0,58000000
Almaty,Жетысуский р-н,3,62.0,29500000
Almaty,Бостандыкский р-н,3,116.0,135000000
Almaty,Медеуский р-н,4,139.0,120000000
Almaty,Алатауский р-н,1,36.1,23000000
Almaty,Турксибский р-н,2,63.4,39500000
Almaty,Жетысуский р-н,1,34.0,23000000
Almaty,Алатауский р-н,1,48.0,25999999
Almaty,Алмалинский р-н,3,83.0,96000000
Almaty,Алмалинский р-н,3,86.4,72000000
Almaty,Алмалинский р-н,1,38.4,36900000
Almaty,Бостандыкский р-н,7,439.3,800000000
Almaty,Алатауский р-н,1,48.0,25999999
Almaty,Алмалинский р-н,3,83.0,96000000
Almaty,Алмалинский р-н,3,86.4,72000000
Almaty,Алмалинский р-н,1,38.4,36900000
Almaty,Бостандыкский р-н,7,439.3,800000000
Almaty,Алмалинский р-н,3,135.0,87000000
Almaty,Алмалинский р-н,2,74.0,42000000
Almaty,Алатауский р-н,1,39.4,21500000
Almaty,Алатауский р-н,1,40.0,21300000
Almaty,Бостандыкский р-н,3,101.9,85000000
Almaty,Жетысуский р-н,1,43.0,29000000
Almaty,Наурызбайский р-н,1,74.0,33000000
Almaty,Алмалинский р-н,3,75.67,43131900
Almaty,Ауэзовский р-н,3,75.0,52000000
Almaty,Наурызбайский р-н,5,157.3,159000000
Almaty,Алмалинский р-н,3,60.0,48000000
Almaty,Бостандыкский р-н,2,64.0,44500000
Almaty,Алатауский р-н,2,68.0,33500000
Almaty,Ауэзовский р-н,3,71.5,54000000
Almaty,Алатауский р-н,2,64.7,36000000
Almaty,Турксибский р-н,2,68.6,36000000
Almaty,Бостандыкский р-н,2,74.9,74500000
Almaty,Алмалинский р-н,1,30.8,26500000
Almaty,Алмалинский р-н,2,65.78,38000000
Almaty,Турксибский р-н,3,79.3,39500000
Almaty,Unknown,1,40.4,17372000
Almaty,Турксибский р-н,2,50.95,19870500
Almaty,Алатауский р-н,3,76.0,37000000
Almaty,Медеуский р-н,3,124.2,110000000
Almaty,Алмалинский р-н,4,104.0,100000000
Almaty,Бостандыкский р-н,3,94.0,72999999
Almaty,Жетысуский р-н,4,107.09,69608500
Almaty,Unknown,2,64.7,35520300
Almaty,Бостандыкский р-н,3,70.0,46500000
Almaty,Алмалинский р-н,3,63.0,45500000
Almaty,Алмалинский р-н,2,55.0,38000000
Almaty,Алатауский р-н,3,78.3,42000000
Almaty,Медеуский р-н,4,211.0,168000000
Almaty,Бостандыкский р-н,3,109.7,98000000
Almaty,Наурызбайский р-н,1,58.0,25000000
Almaty,Бостандыкский р-н,3,104.0,84999990
Almaty,Бостандыкский р-н,4,90.0,77000000
Almaty,Ауэзовский р-н,3,102.6,76000000
Almaty,Алмалинский р-н,2,71.2,57000000
Almaty,Наурызбайский р-н,2,52.0,32500000
Almaty,Ауэзовский р-н,1,33.3,22900000
Almaty,Алмалинский р-н,4,101.1,82000000
Almaty,Бостандыкский р-н,3,90.0,99000000
Almaty,Турксибский р-н,3,80.01,56007000
Almaty,Медеуский р-н,2,51.0,36000000
Almaty,Медеуский р-н,1,50.0,46000000
Almaty,Ауэзовский р-н,2,72.6,53000000
Almaty,Наурызбайский р-н,1,44.3,25000000
Almaty,Алмалинский р-н,2,76.7,48000000
Almaty,Ауэзовский р-н,3,91.0,51999990
Almaty,Unknown,2,63.6,26000000
Almaty,Ауэзовский р-н,3,73.57,78719900
Almaty,Алатауский р-н,3,102.67,72074340
Almaty,Наурызбайский р-н,1,37.2,26000000
Almaty,Наурызбайский р-н,2,57.0,35000000
Almaty,Медеуский р-н,3,85.5,80000000
Almaty,Наурызбайский р-н,2,62.0,32000000
Almaty,Турксибский р-н,1,46.9,22746500
Almaty,Ауэзовский р-н,2,63.0,39500000
Almaty,Алатауский р-н,1,41.0,16500000
Almaty,Наурызбайский р-н,2,63.6,47500000
Almaty,Наурызбайский р-н,2,60.0,35500000
Almaty,Жетысуский р-н,3,106.0,45000000
Almaty,Наурызбайский р-н,2,62.0,30999999
Almaty,Наурызбайский р-н,3,73.0,46000000
Almaty,Медеуский р-н,2,76.3,43500000
Almaty,Бостандыкский р-н,3,88.8,50000000
Almaty,Бостандыкский р-н,2,59.0,53000000
Almaty,Наурызбайский р-н,3,77.04,57780000
Almaty,Ауэзовский р-н,2,55.0,39000000
Almaty,Турксибский р-н,3,83.0,45500000
Almaty,Бостандыкский р-н,2,57.4,39000000
Almaty,Бостандыкский р-н,4,147.0,157000000
Almaty,Ауэзовский р-н,3,104.5,67900000
Almaty,Наурызбайский р-н,3,77.0,35000000
Almaty,Турксибский р-н,1,43.0,23000000
Almaty,Бостандыкский р-н,2,75.0,63900000
Almaty,Наурызбайский р-н,2,49.0,28700000
Almaty,Алмалинский р-н,2,74.24,89088000
Almaty,Ауэзовский р-н,2,70.0,60000000
Almaty,Алмалинский р-н,2,58.0,47000000
Almaty,Бостандыкский р-н,2,53.4,40300000
Almaty,Алатауский р-н,1,47.0,25500000
Almaty,Жетысуский р-н,3,69.0,46500000
Almaty,Турксибский р-н,2,57.0,32500000
Almaty,Ауэзовский р-н,2,50.0,34500000
Almaty,Алмалинский р-н,2,53.0,50000000
Almaty,Алатауский р-н,3,76.0,34500000
Almaty,Медеуский р-н,4,134.33,87314500
Almaty,Алатауский р-н,2,46.2,37653000
Almaty,Медеуский р-н,3,88.4,101660000
Almaty,Медеуский р-н,2,73.6,84640000
Almaty,Медеуский р-н,2,74.49,99467300
Almaty,Ауэзовский р-н,2,46.0,32000000
Almaty,Медеуский р-н,4,105.7,58000000
Almaty,Турксибский р-н,3,65.0,31500000
Almaty,Алмалинский р-н,2,89.0,62000000
Almaty,Алатауский р-н,1,41.5,20500000
Almaty,Алмалинский р-н,2,71.0,45000000
Almaty,Турксибский р-н,3,54.0,23500000
Almaty,Алмалинский р-н,4,73.0,59000000
Almaty,Турксибский р-н,2,82.83,64110420
Almaty,Бостандыкский р-н,3,228.54,437425560
Almaty,Алмалинский р-н,4,126.48,151776000
Almaty,Алмалинский р-н,2,56.0,31500000
Almaty,Алатауский р-н,2,78.0,31000000
Almaty,Бостандыкский р-н,2,67.7,90000000
Almaty,Жетысуский р-н,3,63.0,37000000
Almaty,Бостандыкский р-н,1,32.0,35000000
Almaty,Турксибский р-н,2,53.7,32000000
Almaty,Турксибский р-н,2,62.5,37000000
Almaty,Турксибский р-н,1,42.0,26000000
Almaty,Алатауский р-н,4,106.24,75111680
Almaty,Турксибский р-н,1,46.28,22445800
Almaty,Ауэзовский р-н,3,120.6,116000000
Almaty,Алмалинский р-н,2,44.0,31000000
Almaty,Бостандыкский р-н,3,131.0,170000000
Almaty,Алатауский р-н,1,37.0,25500000
Almaty,Бостандыкский р-н,2,46.0,35000000
Almaty,Алмалинский р-н,2,52.0,36500000
Almaty,Медеуский р-н,2,70.0,79500000
Almaty,Бостандыкский р-н,2,78.0,44500000
Almaty,Бостандыкский р-н,4,74.0,60000000
Almaty,Бостандыкский р-н,2,44.1,41000000
Almaty,Алатауский р-н,1,38.0,28000000
Almaty,Турксибский р-н,1,43.0,20000000
Almaty,Медеуский р-н,2,86.29,155753450
Almaty,Бостандыкский р-н,3,125.0,82500000
Almaty,Медеуский р-н,3,92.73,102003000
Almaty,Бостандыкский р-н,4,134.56,191075200
Almaty,Алатауский р-н,2,65.0,27500000
Almaty,Бостандыкский р-н,3,50.0,55000000
Almaty,Турксибский р-н,2,48.0,23500000
Almaty,Алмалинский р-н,1,33.4,37000000
Almaty,Ауэзовский р-н,1,38.0,34000000
Almaty,Есильский р-н,3,72.2,38500000
Almaty,Алматы р-н,2,65.4,21500000
Almaty,Алматы р-н,2,42.0,25000000
Almaty,Алматы р-н,2,88.0,26500000
Almaty,Сарыарка р-н,1,40.0,21000000
Almaty,Алматы р-н,3,142.0,72000000
Almaty,Алматы р-н,3,72.4,35000000
Almaty,Есильский р-н,1,41.0,27400000
Almaty,Нура р-н,2,68.0,47000000
Almaty,Алматы р-н,3,93.6,39500000
Almaty,Нура р-н,4,118.0,117000000
Almaty,Нура р-н,4,140.22,92685420
Almaty,Сарыарка р-н,2,59.36,26944210
Almaty,Есильский р-н,2,45.3,19500000
Almaty,р-н Байконур,3,57.2,24000000
Almaty,Есильский р-н,2,73.01,67826290
Almaty,Есильский р-н,2,47.49,26926830
Almaty,Есильский р-н,2,59.44,25618640
Almaty,Нура р-н,4,117.0,50300000
Almaty,Алматы р-н,3,85.42,32459600
Almaty,Нура р-н,3,85.35,32006250
Almaty,Нура р-н,2,43.0,30700000
Almaty,Алматы р-н,2,62.54,21500000
Almaty,Есильский р-н,4,155.0,260000000
Almaty,Есильский р-н,3,105.0,90000000
Almaty,Есильский р-н,3,100.0,97000000
Almaty,Есильский р-н,2,67.3,29881200
Almaty,Сарайшык р-н,3,86.15,38767500
Almaty,Алматы р-н,1,39.0,20000000
Almaty,Есильский р-н,5,209.18,175711200
Almaty,Есильский р-н,4,137.72,137444560
Almaty,Есильский р-н,4,144.98,134686420
Almaty,Алматы р-н,2,47.63,25148640
Almaty,Нура р-н,1,43.04,30343200
Almaty,Нура р-н,1,37.4,22477400
Almaty,Нура р-н,2,64.9,28500000
Almaty,Есильский р-н,2,72.27,36387945
Almaty,Нура р-н,4,106.92,57897180
Almaty,Есильский р-н,2,52.85,31340050
Almaty,Алматы р-н,2,64.33,23421000
Almaty,Алматы р-н,3,104.0,45500000
Almaty,Есильский р-н,2,50.0,36500000
Almaty,Сарыарка р-н,3,96.0,37000000
Almaty,Сарыарка р-н,3,96.0,37000000
Almaty,Нура р-н,3,71.1,64000000
Almaty,Сарыарка р-н,2,45.8,15500000
Almaty,Алматы р-н,3,76.0,36000000
Almaty,Нура р-н,3,106.8,45924000
Almaty,Есильский р-н,2,73.5,31641750
Almaty,Есильский р-н,2,41.0,26900000
Almaty,Нура р-н,2,50.0,19000000
Almaty,Алматы р-н,3,93.0,35900000
Almaty,Есильский р-н,2,54.2,36700000
Almaty,Есильский р-н,3,65.0,45500000
Almaty,Есильский р-н,4,139.0,135000000
Almaty,Есильский р-н,2,60.0,36500000
Almaty,Есильский р-н,3,120.0,85000000
Almaty,Есильский р-н,5,210.06,189684180
Almaty,Есильский р-н,4,113.74,68016520
Almaty,Нура р-н,2,64.53,29167560
Almaty,Сарайшык р-н,3,88.4,49000000
Almaty,Алматы р-н,4,131.0,150000000
Almaty,Алматы р-н,2,47.5,28500000
Almaty,Есильский р-н,4,113.74,68016520
Almaty,Нура р-н,2,64.53,29167560
Almaty,Сарайшык р-н,3,88.4,49000000
Almaty,Алматы р-н,4,131.0,150000000
Almaty,Алматы р-н,2,47.5,28500000
Almaty,Сарыарка р-н,1,30.8,10472000
Almaty,Нура р-н,3,130.32,86171494
Almaty,Есильский р-н,3,68.75,32518750
Almaty,Есильский р-н,1,47.0,33500000
Almaty,Сарыарка р-н,3,84.0,25700000
